"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Pimento","Panama","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Central_and_Mexico"
"Pimento","Bermuda","Protein supply quantity (g/capita/day)","g/capita/day",1,0.8,0.8,0.866666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Caribbean"
"Pimento","Saint Kitts and Nevis","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Caribbean"
"Pimento","Nicaragua","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Central_and_Mexico"
"Pimento","Barbados","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Caribbean"
"Pimento","Cuba","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Caribbean"
"Pimento","Bahamas","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Caribbean"
"Pimento","Panama","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Central_and_Mexico"
"Pimento","Brazil","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_South_tropical"
"Pimento","Bermuda","Food supply (kcal/capita/day)","kcal/capita/day",27,20,20,22.33333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Caribbean"
"Pimento","Nicaragua","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Spices","America_Central_and_Mexico"
"Pineapples","Venezuela (Bolivarian Republic of)","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Paraguay","Food supply quantity (g/capita/day)","g/capita/day",21,22,21,21.33333333,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Ecuador","Food supply (kcal/capita/day)","kcal/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Venezuela (Bolivarian Republic of)","Food supply quantity (g/capita/day)","g/capita/day",30,31,30,30.33333333,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Peru","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Guyana","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Suriname","Food supply quantity (g/capita/day)","g/capita/day",2,3,2,2.333333333,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Brazil","Food supply quantity (g/capita/day)","g/capita/day",24,24,26,24.66666667,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Colombia","Food supply quantity (g/capita/day)","g/capita/day",15,20,22,19,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Suriname","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Paraguay","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Suriname","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Paraguay","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Colombia","Food supply (kcal/capita/day)","kcal/capita/day",5,6,7,6,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Colombia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Paraguay","Food supply (kcal/capita/day)","kcal/capita/day",7,7,7,7,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Suriname","Food supply (kcal/capita/day)","kcal/capita/day",0,1,1,0.666666667,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Brazil","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Brazil","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","kcal/capita/day",10,10,10,10,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Brazil","Food supply (kcal/capita/day)","kcal/capita/day",8,8,9,8.333333333,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
"Pineapples","Peru","Food supply quantity (g/capita/day)","g/capita/day",22,25,32,26.33333333,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Fruits","America_South_tropical"
