"Country","Region_crops","Fat_value","Calories_value","Food_weight_value","Protein_value","Fat_percentage","Calories_percentage","Food_weight_percentage","Protein_percentage"
"Bahamas","America_Central_and_Mexico",2.9,82.67,32,1.63,0.0528425655976676,0.0153073883562379,0.00992140387864883,0.0241088596361485
"Bahamas","America_North",0.07,17.33,26.33,0.07,0.00127551020408163,0.00320886706439583,0.00816345512890074,0.0010353498003254
"Bahamas","America_South_andean",0.1,49.67,122.67,1.6,0.00182215743440233,0.0091970240674288,0.0380330816810579,0.0236651382931519
"Bahamas","America_South_temperate",0,0.67,2.67,0.2,0,0.000124058911318246,0.000827817136124762,0.00295814228664399
"Bahamas","America_South_tropical",3.07,54.67,32.67,1.17,0.0559402332361516,0.0101228368384605,0.010129133272358,0.0173051323768673
"Bahamas","Asia_Central",4.67,358,201,8.67,0.0850947521865889,0.0662881944058689,0.062318818112763,0.128235468126017
"Bahamas","Asia_East",1.73,320.67,555.67,5.6,0.0315233236151603,0.0593760762573463,0.172282077914025,0.0828279840260316
"Bahamas","Asia_South",2.73,583.33,287.67,5.73,0.0497448979591837,0.108010872745183,0.0891903204303409,0.0847507765123502
"Bahamas","Asia_Southeast",2.53,593.33,339,5.47,0.046100583090379,0.109862498287246,0.105104872339436,0.0809051915397131
"Bahamas","Asia_West",5.87,384.33,166.67,9.27,0.106960641399417,0.0711635244581218,0.0516750120142,0.137109894985949
"Bahamas","Europe_Eastern_north",0.17,311.33,149.33,0.33,0.00309766763848397,0.0576466580010591,0.0462988512874572,0.00488093477296258
"Bahamas","Europe_Eastern_south",1.1,314,147.33,0.03,0.0200437317784257,0.0581410420207901,0.0456787635450416,0.000443721342996598
"Bahamas","Europe_Western_north",0.17,311.33,149.33,0.33,0.00309766763848397,0.0576466580010591,0.0462988512874572,0.00488093477296258
"Bahamas","Europe_Western_south",1.1,314,147.33,0.03,0.0200437317784257,0.0581410420207901,0.0456787635450416,0.000443721342996598
"Bahamas","Mediterranean_SouthandEast",5.73,667,238.67,8.97,0.104409620991254,0.123503423655627,0.0739981707411599,0.132672681555983
"Bahamas","Not_Specified",18.87,544.33,460.67,7.53,0.34384110787172,0.100789533131136,0.142827910149286,0.111374057092146
"Bahamas","Pacific_Region_tropical",1.93,21.33,13.67,0.2,0.035167638483965,0.00394951728122118,0.0042382997194103,0.00295814228664399
"Bangladesh","Africa_Central",12.1,1819,488.67,33.87,0.167265689798175,0.173023710621411,0.15477317860344,0.168039293510617
"Bangladesh","Africa_East",0.57,54.33,14.33,3.17,0.0078794581144595,0.00516788246182587,0.00453864499434649,0.0157273268505656
"Bangladesh","Africa_Southern",0.27,28,7.33,1.53,0.00373237489632292,0.00266336662858687,0.00232158184288624,0.00759079182377456
"Bangladesh","Africa_West",12.1,1820,488.67,33.87,0.167265689798175,0.173118830858146,0.15477317860344,0.168039293510617
"Bangladesh","America_Caribbean",0.43,9,2.33,0.33,0.00594415261266243,0.000856082130617207,0.000737965306128913,0.00163722960904941
"Bangladesh","America_Central_and_Mexico",8.57,94.67,18.33,0.8,0.118468343931435,0.00900503281172566,0.00580553822375235,0.00396904147648343
"Bangladesh","America_North",0,0.67,1,0,0,6.37305586126143e-05,0.000316723307351465,0
"Bangladesh","America_South_andean",0.1,80.67,112.33,2.1,0.00138236107271219,0.00767334949743223,0.03557752911479,0.010418733875769
"Bangladesh","America_South_temperate",0,0,1,0.1,0,0,0.000316723307351465,0.000496130184560429
"Bangladesh","America_South_tropical",8.7,88.67,20.33,0.5,0.120265413325961,0.00843431139131419,0.00643898483845528,0.00248065092280214
"Bangladesh","Asia_Central",0.77,154.33,73,4.57,0.0106441802598839,0.0146799061353504,0.0231208014366569,0.0226731494344116
"Bangladesh","Asia_East",10.07,1785,490.67,33.63,0.139203760022118,0.169789622572413,0.155406625218143,0.166848581067672
"Bangladesh","Asia_South",4.5,1834.33,521.67,34.17,0.0622062482720487,0.174481903850562,0.165225047746039,0.169527684064298
"Bangladesh","Asia_Southeast",4.2,1807,514.33,32.63,0.0580591650539121,0.171882267780588,0.162900298670079,0.161887279222068
"Bangladesh","Asia_West",1.23,206.33,85.33,7.73,0.01700304119436,0.0196261584455831,0.0270259998163005,0.0383508632665211
"Bangladesh","Europe_Eastern_north",0,73.67,28.67,0.1,0,0.00700750784028551,0.00908045722176649,0.000496130184560429
"Bangladesh","Europe_Eastern_south",2.27,117.67,37.67,1.73,0.0313795963505668,0.0111927982566363,0.0119309669879297,0.00858305219289542
"Bangladesh","Europe_Western_north",0,73.67,28.67,0.1,0,0.00700750784028551,0.00908045722176649,0.000496130184560429
"Bangladesh","Europe_Western_south",2.27,117.67,37.67,1.73,0.0313795963505668,0.0111927982566363,0.0119309669879297,0.00858305219289542
"Bangladesh","Mediterranean_SouthandEast",3.13,287.33,89,7.47,0.0432679015758916,0.027330897621138,0.0281883743542804,0.037060924786664
"Bangladesh","Not_Specified",0.73,58,96.33,1.43,0.010091235830799,0.00551697373064422,0.0305099561971666,0.00709466163921413
"Bangladesh","Pacific_Region_tropical",0.33,3,0,0,0.00456179153995023,0.000285360710205736,0,0
"Barbados","Africa_Central",0.9,220,63,6.7,0.0120176258512485,0.0270392179274931,0.0166358155906639,0.0604856910715898
"Barbados","Africa_East",2.93,91.67,28,4.5,0.0391240486046201,0.0112667504882422,0.00739369581807283,0.0406247178839036
"Barbados","Africa_Southern",0.5,49.33,14.33,3.07,0.00667645880624917,0.00606293009256016,0.0037839878954637,0.0277150853119076
"Barbados","Africa_West",0.9,225.33,69,6.8,0.0120176258512485,0.0276943044345546,0.0182201789802509,0.061388462580121
"Barbados","America_Caribbean",0.33,5.67,2.67,0.13,0.00440646281212445,0.000696874389313118,0.000705041708366231,0.00117360296109055
"Barbados","America_Central_and_Mexico",5.57,191.33,60.67,3.57,0.0743757511016157,0.0235155162093966,0.0160205544743742,0.0322289428545635
"Barbados","America_North",3.43,60.33,48,0.1,0.0458005074108693,0.00741489098893481,0.0126749071166963,0.000902771508531191
"Barbados","America_South_andean",0.2,83.33,144,2.7,0.00267058352249967,0.0102417183177182,0.0380247213500889,0.0243748307303422
"Barbados","America_South_temperate",0,1,2,0.2,0,0.00012290553603406,0.000528121129862345,0.00180554301706238
"Barbados","America_South_tropical",4.63,79.33,45,2.43,0.0618240085458673,0.00975009617358195,0.0118827254219028,0.0219373476573079
"Barbados","Asia_Central",2.63,630.67,388,15.47,0.0351181733208706,0.0775128344106003,0.102455499193295,0.139658752369775
"Barbados","Asia_East",24.4,446.67,291.33,4.23,0.325811189744959,0.0548982157803334,0.0769287643813985,0.0381872348108694
"Barbados","Asia_South",3.77,808,278.33,7.6,0.0503404993991187,0.0993076731155201,0.0734959770372933,0.0686106346483705
"Barbados","Asia_Southeast",3.33,759.33,272.33,4.43,0.0444652156496194,0.0933258606767425,0.0719116136477062,0.0399927778279318
"Barbados","Asia_West",5.33,732.33,397.33,19.77,0.0711710508746161,0.0900074112038229,0.104919184264103,0.178477927236616
"Barbados","Europe_Eastern_north",0.2,548,209.67,0.37,0.00267058352249967,0.0673522337466647,0.055365578649119,0.00334025458156541
"Barbados","Europe_Eastern_south",2.37,578.67,213.67,1.33,0.031646414741621,0.0711217465368292,0.0564218209088437,0.0120068610634648
"Barbados","Europe_Western_north",0.2,548,209.67,0.37,0.00267058352249967,0.0673522337466647,0.055365578649119,0.00334025458156541
"Barbados","Europe_Western_south",2.37,578.67,213.67,1.33,0.031646414741621,0.0711217465368292,0.0564218209088437,0.0120068610634648
"Barbados","Mediterranean_SouthandEast",5.07,1246.67,522.67,19.47,0.0676992922953665,0.153222644607581,0.138016535472576,0.175769612711023
"Barbados","Not_Specified",3.1,221,290.67,5.8,0.0413940445987448,0.0271621234635272,0.0767544844085439,0.0523607474948091
"Barbados","Pacific_Region_tropical",2.73,31,23,0.4,0.0364534650821204,0.00381007161705585,0.00607339299341697,0.00361108603412476
"Belarus","Africa_Central",0.1,31.33,12,0.63,0.00087989441267048,0.00515468157954054,0.00332963374028857,0.00831134564643799
"Belarus","Africa_East",0.23,4.33,4.67,0.1,0.0020237571491421,0.000712408912844256,0.00129578246392897,0.00131926121372032
"Belarus","Africa_Southern",0,0,0,0,0,0,0,0
"Belarus","Africa_West",0.1,31.33,12,0.63,0.00087989441267048,0.00515468157954054,0.00332963374028857,0.00831134564643799
"Belarus","America_Caribbean",0,0,0,0,0,0,0,0
"Belarus","America_Central_and_Mexico",1.8,23.33,5.33,0.37,0.0158380994280686,0.00383845264126016,0.00147891231964484,0.00488126649076517
"Belarus","America_North",20.7,200.67,43.67,0,0.182138143422789,0.0330159576305905,0.0121170921198668,0
"Belarus","America_South_andean",0.67,354,583.33,8.77,0.00589529256489221,0.0582431305189068,0.161856270810211,0.115699208443272
"Belarus","America_South_temperate",0,1,1,0.13,0,0.000164528617285047,0.000277469478357381,0.00171503957783641
"Belarus","America_South_tropical",2.37,28.33,9.33,0.73,0.0208534975802904,0.00466109572768539,0.00258879023307436,0.00963060686015831
"Belarus","Asia_Central",9.27,634,435.67,15.27,0.0815662120545535,0.10431114335872,0.12088512763596,0.201451187335092
"Belarus","Asia_East",5.03,127.33,125,1.43,0.0442586889573251,0.0209494288389051,0.0346836847946726,0.0188654353562005
"Belarus","Asia_South",0.67,349.33,125.33,0.77,0.00589529256489221,0.0574747818761856,0.0347752497225305,0.0101583113456464
"Belarus","Asia_Southeast",0.67,349.33,126.67,0.77,0.00589529256489221,0.0574747818761856,0.0351470588235294,0.0101583113456464
"Belarus","Asia_West",10.53,858.33,481.33,21.3,0.0926528816542015,0.141219848074275,0.133554384017758,0.281002638522427
"Belarus","Europe_Eastern_north",1.1,387.67,188.67,2.3,0.00967883853937528,0.0637828090628944,0.052350166481687,0.0303430079155673
"Belarus","Europe_Eastern_south",15.7,473.33,180.33,0.1,0.138143422789265,0.0778763304195315,0.0500360710321865,0.00131926121372032
"Belarus","Europe_Western_north",1.1,387.67,188.67,2.3,0.00967883853937528,0.0637828090628944,0.052350166481687,0.0303430079155673
"Belarus","Europe_Western_south",15.7,473.33,180.33,0.1,0.138143422789265,0.0778763304195315,0.0500360710321865,0.00131926121372032
"Belarus","Mediterranean_SouthandEast",24.47,1052,465.67,14.6,0.215310162780466,0.17308410538387,0.129209211986681,0.192612137203166
"Belarus","Not_Specified",2.87,306,434.33,5.5,0.0252529696436428,0.0503457568892245,0.120513318534961,0.0725593667546174
"Belarus","Pacific_Region_tropical",0.57,5.33,0.67,0,0.00501539815222173,0.000876937530129303,0.000185904550499445,0
"Belgium","Africa_Central",20.27,282,61.33,2.77,0.122618111427016,0.0314474877137342,0.0135317012037985,0.0253083599817268
"Belgium","Africa_East",3.6,51.67,25,1.63,0.0217772669529974,0.00576202727010158,0.00551593885692096,0.0148926450433988
"Belgium","Africa_Southern",0,2,1,0.17,0,0.00022303182775698,0.000220637554276838,0.00155322064869804
"Belgium","Africa_West",20.27,282,61.33,2.77,0.122618111427016,0.0314474877137342,0.0135317012037985,0.0253083599817268
"Belgium","America_Caribbean",0.1,1,0,0,0.000604924082027706,0.00011151591387849,0,0
"Belgium","America_Central_and_Mexico",24.73,240.67,33,0.93,0.149597725485452,0.0268385349931362,0.00728103929113567,0.00849703060758337
"Belgium","America_North",6.23,119,94.33,0.1,0.0376867703103261,0.0132703937515403,0.0208127404949342,0.000913659205116492
"Belgium","America_South_andean",0.43,189.67,325.33,5.17,0.00260117355271913,0.0211512233853332,0.0717800155328838,0.0472361809045226
"Belgium","America_South_temperate",0,0,1,0.03,0,0,0.000220637554276838,0.000274097761534947
"Belgium","America_South_tropical",20.83,191.33,31.33,0.3,0.126005686286371,0.0213363398023715,0.00691257457549335,0.00274097761534947
"Belgium","Asia_Central",2.93,993.33,626,26.9,0.0177242756034118,0.110772102732921,0.138119108977301,0.245774326176336
"Belgium","Asia_East",11.83,289,222.67,2,0.0715625189038776,0.0322280991108836,0.0491293642108236,0.0182731841023298
"Belgium","Asia_South",2.77,608.33,198.67,2.17,0.0167563970721674,0.0678384758897018,0.0438340629081795,0.0198264047510279
"Belgium","Asia_Southeast",2.73,605,200,2,0.0165144274393564,0.0674671278964865,0.0441275108553677,0.0182731841023298
"Belgium","Asia_West",6.43,1086,659.67,27.97,0.0388966184743815,0.12110628247204,0.145547975429802,0.255550479671083
"Belgium","Europe_Eastern_north",0.1,493.33,198.67,0.07,0.000604924082027706,0.0550141457936755,0.0438340629081795,0.000639561443581544
"Belgium","Europe_Eastern_south",9,581.67,213.33,0.8,0.0544431673824935,0.0648654616257013,0.0470686094538779,0.00730927364093193
"Belgium","Europe_Western_north",0.1,493.33,198.67,0.07,0.000604924082027706,0.0550141457936755,0.0438340629081795,0.000639561443581544
"Belgium","Europe_Western_south",9,581.67,213.33,0.8,0.0544431673824935,0.0648654616257013,0.0470686094538779,0.00730927364093193
"Belgium","Mediterranean_SouthandEast",11.73,1598.33,794.33,27.8,0.0709575948218499,0.178239230629407,0.175259028488721,0.253997259022385
"Belgium","Not_Specified",9.8,255.67,364,4.9,0.0592825600387151,0.0285112737013135,0.0803120697567692,0.0447693010507081
"Belgium","Pacific_Region_tropical",2.43,22.33,9.33,0.1,0.0146996551932732,0.00249015035690668,0.0020585483814029,0.000913659205116492
"Belize","Africa_Central",0.87,347.67,103,7.33,0.0168997668997669,0.0457600817092609,0.028776335235924,0.0623299319727891
"Belize","Africa_East",1.17,90,30,4.3,0.0227272727272727,0.0118457369167126,0.00838145686483224,0.0365646258503401
"Belize","Africa_Southern",0.37,36,10.67,1.07,0.00718725718725719,0.00473829476668505,0.00298100482492534,0.00909863945578231
"Belize","Africa_West",0.87,348,103.33,7.33,0.0168997668997669,0.0458035160779555,0.0288685312614372,0.0623299319727891
"Belize","America_Caribbean",0.07,4,3.33,0.07,0.00135975135975136,0.000526477196298339,0.000930341711996379,0.000595238095238095
"Belize","America_Central_and_Mexico",2.97,332,105,9.63,0.0576923076923077,0.0436976072927621,0.0293350990269129,0.0818877551020408
"Belize","America_North",5.8,55.33,12,0,0.112665112665113,0.00728249581779677,0.0033525827459329,0
"Belize","America_South_andean",0.37,81.33,63.33,4.33,0.00718725718725719,0.010704597593736,0.0176932554416609,0.0368197278911565
"Belize","America_South_temperate",0,0,1,0.07,0,0,0.000279381895494408,0.000595238095238095
"Belize","America_South_tropical",1.87,30.33,22,0.63,0.0363247863247863,0.00399201334093215,0.00614640170087698,0.00535714285714286
"Belize","Asia_Central",3.4,535.33,281.67,13.97,0.066045066045066,0.0704597593735974,0.07869349850391,0.118792517006803
"Belize","Asia_East",4.63,483.67,618.67,10.37,0.0899378399378399,0.0636603063834044,0.172845197285525,0.0881802721088435
"Belize","Asia_South",2.03,777.33,267.33,6.8,0.0394327894327894,0.102311629749647,0.0746871621225201,0.0578231292517007
"Belize","Asia_Southeast",2.33,836.33,531,7.6,0.0452602952602953,0.110077168395047,0.148351786507531,0.0646258503401361
"Belize","Asia_West",4.2,588.67,294.67,17.03,0.0815850815850816,0.0774803327862358,0.0823254631453373,0.144812925170068
"Belize","Europe_Eastern_north",0.1,421.67,125,0.23,0.00194250194250194,0.0554999098407801,0.034922736936801,0.00195578231292517
"Belize","Europe_Eastern_south",0.8,467.67,137,3.07,0.0155400155400155,0.061554397598211,0.0382753196827339,0.0261054421768707
"Belize","Europe_Western_north",0.1,421.67,125,0.23,0.00194250194250194,0.0554999098407801,0.034922736936801,0.00195578231292517
"Belize","Europe_Western_south",0.8,467.67,137,3.07,0.0155400155400155,0.061554397598211,0.0382753196827339,0.0261054421768707
"Belize","Mediterranean_SouthandEast",4.2,999.67,402.67,16.93,0.0815850815850816,0.13157586470589,0.112498707858733,0.143962585034014
"Belize","Not_Specified",13.13,257,196.33,3.37,0.255050505050505,0.0338261598621683,0.0548510475424172,0.028656462585034
"Belize","Pacific_Region_tropical",1.4,16.33,9.33,0.17,0.0271950271950272,0.00214934315388797,0.00260663308496283,0.00144557823129252
"Benin","Africa_Central",9.83,721.67,195.67,14.6,0.0979669124975085,0.094044838982079,0.047868228432754,0.101402972635088
"Benin","Africa_East",6.4,184.33,54,5.23,0.0637831373330676,0.0240210694217116,0.0132104274307186,0.0363244895124323
"Benin","Africa_Southern",4.93,167.67,51,4.73,0.0491329479768786,0.0218500119890326,0.0124765147956787,0.0328517849701347
"Benin","Africa_West",10.77,1135.67,600.33,21.4,0.107335060793303,0.147995485868579,0.146863257397839,0.148631754410335
"Benin","America_Caribbean",4.73,55,11.67,0.93,0.0471397249352203,0.00716735647042879,0.00285492015030531,0.00645923044867343
"Benin","America_Central_and_Mexico",17.13,947.33,522,18.77,0.170719553518039,0.123451851002387,0.127700798496947,0.13036532851785
"Benin","America_North",0,1.67,3,0,0,0.000217627005556656,0.000733912635039925,0
"Benin","America_South_andean",0.5,94,87,5.83,0.0049830576041459,0.0122496637858238,0.0212834664161578,0.0404917349631893
"Benin","America_South_temperate",0,0,0,0,0,0,0,0
"Benin","America_South_tropical",29.53,1100,869.67,15.4,0.294299382100857,0.143347129408576,0.212753933771724,0.106959299902764
"Benin","Asia_Central",0.4,76.67,58,1.73,0.00398644608331672,0.00999129491977773,0.0141889776107719,0.0120155577163495
"Benin","Asia_East",1.47,554.67,163.67,10.6,0.014650189356189,0.0722821384264134,0.0400398269923282,0.0736213362967079
"Benin","Asia_South",4.13,1048.67,583,19,0.0411600558102452,0.136658031088083,0.142623688742759,0.131962772607307
"Benin","Asia_Southeast",2.2,1004,569.67,17.1,0.021925453458242,0.130836834478373,0.139362670267731,0.118766495346576
"Benin","Asia_West",2.37,120.33,68.67,3.63,0.0236196930436516,0.0156808728015763,0.0167992602160639,0.0252118349770802
"Benin","Europe_Eastern_north",0,54.33,19,0,0,0.00708004503706175,0.00464811335525286,0
"Benin","Europe_Eastern_south",0.03,54.67,19,0,0.000298983456248754,0.00712435233160622,0.00464811335525286,0
"Benin","Europe_Western_north",0,54.33,19,0,0,0.00708004503706175,0.00464811335525286,0
