"Item","Region","Element","Average","Region_crops"
"Mangoes_mangosteens_guavas","Mediterranean_SouthandEast","Area harvested",66933.6666666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","Mediterranean_SouthandEast","Area harvested",66933.6666666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Mediterranean_SouthandEast","Production",583282,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Mediterranean_SouthandEast","Production",583282,"Asia_South"
"Mangoes_mangosteens_guavas","Mediterranean_SouthandEast","Production",583282,"America_South_tropical"
"Mangoes_mangosteens_guavas","Mediterranean_SouthandEast","Production",583282,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Production",1927441,"Asia_Southeast"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Production",1927441,"Asia_South"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Production",1927441,"America_South_tropical"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Production",1927441,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Europe_Western_north","Area harvested",0,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Europe_Western_north","Area harvested",0,"Asia_South"
"Mangoes_mangosteens_guavas","Europe_Western_north","Area harvested",0,"America_South_tropical"
"Mangoes_mangosteens_guavas","Europe_Western_north","Area harvested",0,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_East","Area harvested",468521.666666667,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_East","Area harvested",468521.666666667,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_East","Area harvested",468521.666666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_East","Area harvested",468521.666666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_East","Production",4267437.33333334,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_East","Production",4267437.33333334,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_East","Production",4267437.33333334,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_East","Production",4267437.33333334,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Africa_East","Area harvested",90179.3333333333,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Africa_East","Area harvested",90179.3333333333,"Asia_South"
"Mangoes_mangosteens_guavas","Africa_East","Area harvested",90179.3333333333,"America_South_tropical"
"Mangoes_mangosteens_guavas","Africa_East","Area harvested",90179.3333333333,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Africa_East","Production",1295599,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Africa_East","Production",1295599,"Asia_South"
"Mangoes_mangosteens_guavas","Africa_East","Production",1295599,"America_South_tropical"
"Mangoes_mangosteens_guavas","Africa_East","Production",1295599,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Africa_East","Gross Production Value (current million US$)",7143.62,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Africa_East","Gross Production Value (current million US$)",7143.62,"Asia_South"
"Mangoes_mangosteens_guavas","Africa_East","Gross Production Value (current million US$)",7143.62,"America_South_tropical"
"Mangoes_mangosteens_guavas","Africa_East","Gross Production Value (current million US$)",7143.62,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Area harvested",151.333333333333,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Area harvested",151.333333333333,"Asia_South"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Area harvested",151.333333333333,"America_South_tropical"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Area harvested",151.333333333333,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","America_South_tropical","Gross Production Value (current million US$)",626.080000000001,"Asia_Southeast"
"Mangoes_mangosteens_guavas","America_South_tropical","Gross Production Value (current million US$)",626.080000000001,"Asia_South"
"Mangoes_mangosteens_guavas","America_South_tropical","Gross Production Value (current million US$)",626.080000000001,"America_South_tropical"
"Mangoes_mangosteens_guavas","America_South_tropical","Gross Production Value (current million US$)",626.080000000001,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","America_South_andean","Area harvested",65403.3333333333,"Asia_Southeast"
"Mangoes_mangosteens_guavas","America_South_andean","Area harvested",65403.3333333333,"Asia_South"
"Mangoes_mangosteens_guavas","America_South_andean","Area harvested",65403.3333333333,"America_South_tropical"
"Mangoes_mangosteens_guavas","America_South_andean","Area harvested",65403.3333333333,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","America_Caribbean","Production",527840.01,"Asia_Southeast"
"Mangoes_mangosteens_guavas","America_Caribbean","Production",527840.01,"Asia_South"
"Mangoes_mangosteens_guavas","America_Caribbean","Production",527840.01,"America_South_tropical"
"Mangoes_mangosteens_guavas","America_Caribbean","Production",527840.01,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","America_Caribbean","Gross Production Value (current million US$)",1.82666666666667,"Asia_Southeast"
"Mangoes_mangosteens_guavas","America_Caribbean","Gross Production Value (current million US$)",1.82666666666667,"Asia_South"
"Mangoes_mangosteens_guavas","America_Caribbean","Gross Production Value (current million US$)",1.82666666666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","America_Caribbean","Gross Production Value (current million US$)",1.82666666666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_Southeast","Area harvested",785937.540000001,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_Southeast","Area harvested",785937.540000001,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_Southeast","Area harvested",785937.540000001,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_Southeast","Area harvested",785937.540000001,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_Southeast","Production",5979609.80666667,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_Southeast","Production",5979609.80666667,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_Southeast","Production",5979609.80666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_Southeast","Production",5979609.80666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_Southeast","Gross Production Value (current million US$)",3277.02666666667,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_Southeast","Gross Production Value (current million US$)",3277.02666666667,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_Southeast","Gross Production Value (current million US$)",3277.02666666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_Southeast","Gross Production Value (current million US$)",3277.02666666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Africa_Central","Gross Production Value (current million US$)",10.5,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Africa_Central","Gross Production Value (current million US$)",10.5,"Asia_South"
"Mangoes_mangosteens_guavas","Africa_Central","Gross Production Value (current million US$)",10.5,"America_South_tropical"
"Mangoes_mangosteens_guavas","Africa_Central","Gross Production Value (current million US$)",10.5,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Africa_Southern","Gross Production Value (current million US$)",90.4133333333333,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Africa_Southern","Gross Production Value (current million US$)",90.4133333333333,"Asia_South"
"Mangoes_mangosteens_guavas","Africa_Southern","Gross Production Value (current million US$)",90.4133333333333,"America_South_tropical"
"Mangoes_mangosteens_guavas","Africa_Southern","Gross Production Value (current million US$)",90.4133333333333,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_South","Area harvested",2472242.33333333,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_South","Area harvested",2472242.33333333,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_South","Area harvested",2472242.33333333,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_South","Area harvested",2472242.33333333,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Europe_Western_north","Gross Production Value (current million US$)",0,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Europe_Western_north","Gross Production Value (current million US$)",0,"Asia_South"
"Mangoes_mangosteens_guavas","Europe_Western_north","Gross Production Value (current million US$)",0,"America_South_tropical"
"Mangoes_mangosteens_guavas","Europe_Western_north","Gross Production Value (current million US$)",0,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Pacific_Region_ausnz","Gross Production Value (current million US$)",101.24,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Pacific_Region_ausnz","Gross Production Value (current million US$)",101.24,"Asia_South"
"Mangoes_mangosteens_guavas","Pacific_Region_ausnz","Gross Production Value (current million US$)",101.24,"America_South_tropical"
"Mangoes_mangosteens_guavas","Pacific_Region_ausnz","Gross Production Value (current million US$)",101.24,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_West","Gross Production Value (current million US$)",1167.46666666667,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_West","Gross Production Value (current million US$)",1167.46666666667,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_West","Gross Production Value (current million US$)",1167.46666666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_West","Gross Production Value (current million US$)",1167.46666666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",84.7166666666667,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",84.7166666666667,"Asia_South"
"Mangoes_mangosteens_guavas","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",84.7166666666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",84.7166666666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Europe_Western_south","Production",0,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Europe_Western_south","Production",0,"Asia_South"
"Mangoes_mangosteens_guavas","Europe_Western_south","Production",0,"America_South_tropical"
"Mangoes_mangosteens_guavas","Europe_Western_south","Production",0,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_South","Gross Production Value (current million US$)",8961.65666666667,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_South","Gross Production Value (current million US$)",8961.65666666667,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_South","Gross Production Value (current million US$)",8961.65666666667,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_South","Gross Production Value (current million US$)",8961.65666666667,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Gross Production Value (current million US$)",0.06,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Gross Production Value (current million US$)",0.06,"Asia_South"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Gross Production Value (current million US$)",0.06,"America_South_tropical"
"Mangoes_mangosteens_guavas","Pacific_Region_tropical","Gross Production Value (current million US$)",0.06,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Gross Production Value (current million US$)",422.086666666666,"Asia_Southeast"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Gross Production Value (current million US$)",422.086666666666,"Asia_South"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Gross Production Value (current million US$)",422.086666666666,"America_South_tropical"
"Mangoes_mangosteens_guavas","America_Central_and_Mexico","Gross Production Value (current million US$)",422.086666666666,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Europe_Eastern_south","Gross Production Value (current million US$)",0,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Europe_Eastern_south","Gross Production Value (current million US$)",0,"Asia_South"
"Mangoes_mangosteens_guavas","Europe_Eastern_south","Gross Production Value (current million US$)",0,"America_South_tropical"
"Mangoes_mangosteens_guavas","Europe_Eastern_south","Gross Production Value (current million US$)",0,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Asia_Central","Gross Production Value (current million US$)",0,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Asia_Central","Gross Production Value (current million US$)",0,"Asia_South"
"Mangoes_mangosteens_guavas","Asia_Central","Gross Production Value (current million US$)",0,"America_South_tropical"
"Mangoes_mangosteens_guavas","Asia_Central","Gross Production Value (current million US$)",0,"America_Central_and_Mexico"
"Mangoes_mangosteens_guavas","Africa_Southern","Production",509827.333333333,"Asia_Southeast"
"Mangoes_mangosteens_guavas","Africa_Southern","Production",509827.333333333,"Asia_South"
"Mangoes_mangosteens_guavas","Africa_Southern","Production",509827.333333333,"America_South_tropical"
"Mangoes_mangosteens_guavas","Africa_Southern","Production",509827.333333333,"America_Central_and_Mexico"
