"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Not_Specified","Mauritius","Production",8635,8842,10194
"Not_Specified","Mexico","Area harvested",307589,324427,329289
"Not_Specified","Mexico","Gross Production Value (current million US$)",803.58,870.12,836.29
"Not_Specified","Mexico","Production",2125345,2133299,2254057
"Not_Specified","Mongolia","Area harvested",7104,7641,8144
"Not_Specified","Mongolia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Mongolia","Production",35052,38687,41738
"Not_Specified","Montenegro","Area harvested",440,440,440
"Not_Specified","Montenegro","Production",1500,1500,1500
"Not_Specified","Morocco","Area harvested",75127,79750,72630
"Not_Specified","Morocco","Gross Production Value (current million US$)",68.74,105.06,68.69
"Not_Specified","Morocco","Production",458438,587808,772097
"Not_Specified","Mozambique","Area harvested",503088,514994,547172
"Not_Specified","Mozambique","Gross Production Value (current million US$)",42.57,39.81,60.61
"Not_Specified","Mozambique","Production",574373,596364,625817
"Not_Specified","Myanmar","Area harvested",625471,620110,634138
"Not_Specified","Myanmar","Production",4713279,4763660,4911212
"Not_Specified","Namibia","Area harvested",61469,61300,63347
"Not_Specified","Namibia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Namibia","Production",364691,386000,401915
"Not_Specified","Nepal","Area harvested",539240,570624,597845
"Not_Specified","Nepal","Gross Production Value (current million US$)",963.61,1414,1777.96
"Not_Specified","Nepal","Production",3778422,4072235,4381276
"Not_Specified","Netherlands","Area harvested",12992,15866,14515
"Not_Specified","Netherlands","Gross Production Value (current million US$)",223.67,323.3,307.72
"Not_Specified","Netherlands","Production",332131,390629,415361
"Not_Specified","New Caledonia","Area harvested",4028,4206,4314
"Not_Specified","New Caledonia","Production",8265,7428,6649
"Not_Specified","New Zealand","Area harvested",8933,8870,8808
"Not_Specified","New Zealand","Gross Production Value (current million US$)",20.93,23.98,26.45
"Not_Specified","New Zealand","Production",204997,203102,180145
"Not_Specified","Nicaragua","Area harvested",8578,7421,7668
"Not_Specified","Nicaragua","Gross Production Value (current million US$)",2.29,2.16,2.62
"Not_Specified","Nicaragua","Production",40900,36295,40024
"Not_Specified","Niger","Area harvested",115957,118986,108799
"Not_Specified","Niger","Gross Production Value (current million US$)",0.66,0.6,0.65
"Not_Specified","Niger","Production",387142,396508,400843
"Not_Specified","Nigeria","Area harvested",1587679,1840700,1861550
"Not_Specified","Nigeria","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Nigeria","Production",9603103,11014540,11148950
"Not_Specified","Norway","Area harvested",766,335,288
"Not_Specified","Norway","Gross Production Value (current million US$)",8.44,4.38,6.36
"Not_Specified","Norway","Production",8961,5212,5023
"Not_Specified","Occupied Palestinian Territory","Area harvested",2717,1882,2138
"Not_Specified","Occupied Palestinian Territory","Gross Production Value (current million US$)",6.92,3.49,4.23
"Not_Specified","Occupied Palestinian Territory","Production",38575,21934,30146
"Not_Specified","Pakistan","Area harvested",405684,455552,454956
"Not_Specified","Pakistan","Gross Production Value (current million US$)",199.36,244.11,310.4
"Not_Specified","Pakistan","Production",2831871,2796581,2746653
"Not_Specified","Panama","Area harvested",10392,12761,13038.25
"Not_Specified","Panama","Gross Production Value (current million US$)",4.4,18.36,21.33
"Not_Specified","Panama","Production",37648,73121,79960
"Not_Specified","Paraguay","Area harvested",7100,8169,7237
"Not_Specified","Paraguay","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Paraguay","Production",52300,60167,53371
"Not_Specified","Peru","Area harvested",109603,106837,109982
"Not_Specified","Peru","Gross Production Value (current million US$)",87.18,88.53,101.1
"Not_Specified","Peru","Production",716621,700776,728568
"Not_Specified","Philippines","Area harvested",1087058,1136324,1143454
"Not_Specified","Philippines","Gross Production Value (current million US$)",2762.02,3227.01,3606.88
"Not_Specified","Philippines","Production",8169777,8728208,8558153
"Not_Specified","Poland","Area harvested",1392660,1152442,1257909
"Not_Specified","Poland","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Poland","Production",4755502,4193088,4295568
"Not_Specified","Portugal","Area harvested",43442,43962,43897
"Not_Specified","Portugal","Gross Production Value (current million US$)",22.07,22.56,17.93
"Not_Specified","Portugal","Production",696218,703124,709351
"Not_Specified","Republic of Korea","Area harvested",139967,152643,156383
"Not_Specified","Republic of Korea","Gross Production Value (current million US$)",1574.52,1867.98,2195.72
"Not_Specified","Republic of Korea","Production",3495503,3409591,3609244
"Not_Specified","Republic of Moldova","Area harvested",6359,7565,5736
"Not_Specified","Republic of Moldova","Gross Production Value (current million US$)",3.59,5.44,7.6
"Not_Specified","Republic of Moldova","Production",30178,46091,37088
"Not_Specified","Romania","Area harvested",10779,10661,13570
"Not_Specified","Romania","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Romania","Production",92473,85348,110135
"Not_Specified","Russian Federation","Area harvested",216200,235100,419700
"Not_Specified","Russian Federation","Gross Production Value (current million US$)",639.83,633.3,1047.7
"Not_Specified","Russian Federation","Production",2334110,2197056,2712759
"Not_Specified","Rwanda","Area harvested",21679,21825,21623
"Not_Specified","Rwanda","Gross Production Value (current million US$)",22.87,21.07,27.16
"Not_Specified","Rwanda","Production",148068,146681,165258
"Not_Specified","Saint Kitts and Nevis","Area harvested",734,720,715
"Not_Specified","Saint Kitts and Nevis","Production",2809,2593,2871
"Not_Specified","Saint Lucia","Area harvested",1617,1742,1688
"Not_Specified","Saint Lucia","Gross Production Value (current million US$)",11.29,12.42,13.77
"Not_Specified","Saint Lucia","Production",7890,8788,9709
"Not_Specified","Saint Vincent and the Grenadines","Area harvested",2046,2834,1794
"Not_Specified","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",21.84,19.93,23.3
"Not_Specified","Saint Vincent and the Grenadines","Production",20314,33290,20858
"Not_Specified","Samoa","Area harvested",5726,5685,5751
"Not_Specified","Samoa","Production",14493,14410,13537
"Not_Specified","Sao Tome and Principe","Area harvested",2111,2186,2273
"Not_Specified","Sao Tome and Principe","Production",14644,14800,15307.83
"Not_Specified","Saudi Arabia","Area harvested",89447,98960,107954
"Not_Specified","Saudi Arabia","Gross Production Value (current million US$)",131.15,100.31,121.32
"Not_Specified","Saudi Arabia","Production",951163,1002389,1131700
"Not_Specified","Senegal","Area harvested",27548.17,22672,22560
"Not_Specified","Senegal","Gross Production Value (current million US$)",40.26,40.97,36
"Not_Specified","Senegal","Production",86450.07,84817.96,80192
"Not_Specified","Serbia","Area harvested",10496,7260,7865
"Not_Specified","Serbia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Serbia","Production",22791,22014,23847
"Not_Specified","Sierra Leone","Area harvested",195230,201074,203231
"Not_Specified","Sierra Leone","Production",527238,588946,579113
"Not_Specified","Slovakia","Area harvested",14546,13285,11438
"Not_Specified","Slovakia","Gross Production Value (current million US$)",16.19,15.03,9
"Not_Specified","Slovakia","Production",86047,69843,63820
"Not_Specified","Slovenia","Area harvested",3977,3145,3515
"Not_Specified","Slovenia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Slovenia","Production",49659,36348,36096
"Not_Specified","Solomon Islands","Area harvested",6230,6578,6630
"Not_Specified","Solomon Islands","Production",42070,41322,39610
"Not_Specified","Somalia","Area harvested",23980,22595,22539
"Not_Specified","Somalia","Production",213867,226676,219566
"Not_Specified","South Africa","Area harvested",75417,84812,86596
"Not_Specified","South Africa","Gross Production Value (current million US$)",155.79,226.15,299.54
"Not_Specified","South Africa","Production",467883,507462,523738
"Not_Specified","Spain","Area harvested",106655,101333,113895
"Not_Specified","Spain","Gross Production Value (current million US$)",166.38,202.08,308.19
"Not_Specified","Spain","Production",909029,973495,1050166
"Not_Specified","Sri Lanka","Area harvested",16880,17518,18084
"Not_Specified","Sri Lanka","Gross Production Value (current million US$)",35.71,41.83,48.7
"Not_Specified","Sri Lanka","Production",126257,131911,135822
"Not_Specified","Sudan (former)","Area harvested",459841,486973,513553
"Not_Specified","Sudan (former)","Gross Production Value (current million US$)",1169.4,2318.4,0
"Not_Specified","Sudan (former)","Production",1335373,1394264,1522774
"Not_Specified","Suriname","Area harvested",890,843,752
"Not_Specified","Suriname","Gross Production Value (current million US$)",14.55,16.78,16.82
"Not_Specified","Suriname","Production",11655,11644,12496
"Not_Specified","Swaziland","Area harvested",11570,11390,11649
"Not_Specified","Swaziland","Production",67331,68765,71530
"Not_Specified","Sweden","Area harvested",28014,31600,30820
"Not_Specified","Sweden","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Sweden","Production",109823,109000,108800
"Not_Specified","Switzerland","Area harvested",2793,2777,2948
"Not_Specified","Switzerland","Gross Production Value (current million US$)",109.92,77.66,96.43
"Not_Specified","Switzerland","Production",51397,47341,55829
"Not_Specified","Syrian Arab Republic","Area harvested",46883,56424,63852
"Not_Specified","Syrian Arab Republic","Production",530610,573039,698079
"Not_Specified","Tajikistan","Area harvested",17431,18733,19078
"Not_Specified","Tajikistan","Gross Production Value (current million US$)",79.44,89.01,110.7
"Not_Specified","Tajikistan","Production",254377,289836,308480
"Not_Specified","Thailand","Area harvested",819743,824004,833217
"Not_Specified","Thailand","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Thailand","Production",4239029,4056415,4135382
"Not_Specified","The former Yugoslav Republic of Macedonia","Area harvested",1685,2200,2203
"Not_Specified","The former Yugoslav Republic of Macedonia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","The former Yugoslav Republic of Macedonia","Production",17583,23590,25560
"Not_Specified","Timor-Leste","Area harvested",16542,17119,17920
"Not_Specified","Timor-Leste","Production",65467,53810,52679
"Not_Specified","Togo","Area harvested",40806,40715,38791
"Not_Specified","Togo","Gross Production Value (current million US$)",4.67,4.55,6.2
"Not_Specified","Togo","Production",167894,170045,168608
"Not_Specified","Trinidad and Tobago","Area harvested",9798,9847,8477
"Not_Specified","Trinidad and Tobago","Gross Production Value (current million US$)",1.16,1.52,1.54
"Not_Specified","Trinidad and Tobago","Production",59019,59657,55823
"Not_Specified","Tunisia","Area harvested",101380,104248,106728
"Not_Specified","Tunisia","Gross Production Value (current million US$)",52.44,55.08,49.46
"Not_Specified","Tunisia","Production",444019,447154,476415
"Not_Specified","Turkey","Area harvested",99342,101055,105761
"Not_Specified","Turkey","Gross Production Value (current million US$)",38.15,47.76,30.74
"Not_Specified","Turkey","Production",702047,744952,754629
"Not_Specified","Turkmenistan","Area harvested",1960,2083,2096
"Not_Specified","Turkmenistan","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Turkmenistan","Production",49087,48600,52562
"Not_Specified","Uganda","Area harvested",177043,189945,184783
"Not_Specified","Uganda","Production",630826,855874,977176
"Not_Specified","Ukraine","Area harvested",106837,113890,119049
"Not_Specified","Ukraine","Gross Production Value (current million US$)",103.66,109.73,204.92
"Not_Specified","Ukraine","Production",705831,567937,825343
"Not_Specified","United Arab Emirates","Area harvested",2883.5,2008,2444
"Not_Specified","United Arab Emirates","Production",48140,39298,40068
"Not_Specified","United Kingdom","Area harvested",175761,160524,139008
"Not_Specified","United Kingdom","Gross Production Value (current million US$)",664.44,685.28,730.23
"Not_Specified","United Kingdom","Production",777590,695189,674633
"Not_Specified","United Republic of Tanzania","Area harvested",498198,547603,545248
"Not_Specified","United Republic of Tanzania","Gross Production Value (current million US$)",13.8,13.75,13.66
"Not_Specified","United Republic of Tanzania","Production",1812639,1982792,2248198
"Not_Specified","United States of America","Area harvested",90392,90232,92525
"Not_Specified","United States of America","Gross Production Value (current million US$)",918.11,1131.78,1142.38
"Not_Specified","United States of America","Production",1148389,1092296,1068687
"Not_Specified","Uruguay","Area harvested",2403,2584,2522
"Not_Specified","Uruguay","Gross Production Value (current million US$)",39.16,52.39,76.97
"Not_Specified","Uruguay","Production",35609,36498,41603
"Not_Specified","Uzbekistan","Area harvested",96323,105854,106313
"Not_Specified","Uzbekistan","Production",1111528,1220700,1330152
"Not_Specified","Vanuatu","Area harvested",6862,7529,7565
"Not_Specified","Vanuatu","Gross Production Value (current million US$)",34.62,38.26,39.21
"Not_Specified","Vanuatu","Production",64267,67810,66352
"Not_Specified","Venezuela (Bolivarian Republic of)","Area harvested",17225,17754,17630
