"Item","Region","Element","Y2009","Y2010","Y2011","Average"
"Carob","America_South_andean","Area harvested",0,0,0,0
"Carob","America_South_andean","Gross Production Value (current million US$)",0,0,0,0
"Carob","America_South_andean","Production",0,0,0,0
"Carob","America_South_temperate","Area harvested",0,0,0,0
"Carob","America_South_temperate","Gross Production Value (current million US$)",0,0,0,0
"Carob","America_South_temperate","Production",0,0,0,0
"Carob","America_South_tropical","Area harvested",0,0,0,0
"Carob","America_South_tropical","Gross Production Value (current million US$)",0,0,0,0
"Carob","America_South_tropical","Production",0,0,0,0
"Carob","Asia_Central","Area harvested",0,0,0,0
"Carob","Asia_Central","Gross Production Value (current million US$)",0,0,0,0
"Carob","Asia_Central","Production",0,0,0,0
"Carob","Asia_East","Area harvested",0,0,0,0
"Carob","Asia_East","Gross Production Value (current million US$)",0,0,0,0
"Carob","Asia_East","Production",0,0,0,0
"Carob","Asia_South","Area harvested",0,0,0,0
"Carob","Asia_South","Gross Production Value (current million US$)",0,0,0,0
"Carob","Asia_South","Production",0,0,0,0
"Carob","Asia_Southeast","Area harvested",0,0,0,0
"Carob","Asia_Southeast","Gross Production Value (current million US$)",0,0,0,0
"Carob","Asia_Southeast","Production",0,0,0,0
"Carob","Asia_West","Area harvested",4493,4261,4660,4471.33333333333
"Carob","Asia_West","Gross Production Value (current million US$)",22.36,29.09,19.23,23.56
"Carob","Asia_West","Production",16823,16557,16462,16614
"Carob","Europe_Eastern_north","Area harvested",100,100,100,100
"Carob","Europe_Eastern_north","Gross Production Value (current million US$)",0,0,0,0
"Carob","Europe_Eastern_north","Production",100,90,100,96.6666666666667
"Carob","Europe_Eastern_south","Area harvested",9650,8939,8744,9111
"Carob","Europe_Eastern_south","Gross Production Value (current million US$)",24.79,31.36,23.27,26.4733333333333
"Carob","Europe_Eastern_south","Production",29259,29677,35426,31454
"Carob","Europe_Western_north","Area harvested",0,0,0,0
"Carob","Europe_Western_north","Gross Production Value (current million US$)",0,0,0,0
"Carob","Europe_Western_north","Production",0,0,0,0
"Carob","Europe_Western_south","Area harvested",67219,66099,62866,65394.6666666667
"Carob","Europe_Western_south","Gross Production Value (current million US$)",35.03,36.02,32.91,34.6533333333333
"Carob","Europe_Western_south","Production",104720,104075,106129,104974.666666667
"Carob","Mediterranean_SouthandEast","Area harvested",17723,16529,17004,17085.3333333333
"Carob","Mediterranean_SouthandEast","Gross Production Value (current million US$)",23.92,32.69,23.79,26.8
"Carob","Mediterranean_SouthandEast","Production",45068,50804,51247,49039.6666666667
"Carob","Pacific_Region_ausnz","Area harvested",0,0,0,0
"Carob","Pacific_Region_ausnz","Gross Production Value (current million US$)",0,0,0,0
"Carob","Pacific_Region_ausnz","Production",0,0,0,0
"Carob","Pacific_Region_tropical","Area harvested",0,0,0,0
"Carob","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Carob","Pacific_Region_tropical","Production",0,0,0,0
"Carrots & turnips","Africa_Central","Area harvested",64,65,70,66.3333333333333
"Carrots & turnips","Africa_Central","Gross Production Value (current million US$)",2.65,3.24,4.13,3.34
"Carrots & turnips","Africa_Central","Production",386,455,470,437
"Carrots & turnips","Africa_East","Area harvested",9168,10294,9665,9709
"Carrots & turnips","Africa_East","Gross Production Value (current million US$)",38.43,28.74,24.96,30.71
"Carrots & turnips","Africa_East","Production",137314,127699,109183,124732
"Carrots & turnips","Africa_Indian_Ocean_Islands","Area harvested",2909,2914,2749,2857.33333333333
"Carrots & turnips","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",5.65,5.36,5.32,5.44333333333333
"Carrots & turnips","Africa_Indian_Ocean_Islands","Production",15100,14368,13694,14387.3333333333
"Carrots & turnips","Africa_Southern","Area harvested",5370,5275,5867,5504
"Carrots & turnips","Africa_Southern","Gross Production Value (current million US$)",40.75,52.04,51.97,48.2533333333333
"Carrots & turnips","Africa_Southern","Production",149980,146123,164944,153682.333333333
"Carrots & turnips","Africa_West","Area harvested",24011,26687,26517,25738.3333333333
"Carrots & turnips","Africa_West","Gross Production Value (current million US$)",10.34,10.64,18.05,13.01
"Carrots & turnips","Africa_West","Production",212876.55,226671.67,227589,222379.073333333
"Carrots & turnips","America_Caribbean","Area harvested",3004.76,3050.72,4881.94,3645.80666666667
"Carrots & turnips","America_Caribbean","Gross Production Value (current million US$)",35.44,35.13,45.11,38.56
"Carrots & turnips","America_Caribbean","Production",48501.22,48348.48,79283,58710.9
"Carrots & turnips","America_Central_and_Mexico","Area harvested",17975,18465,19428,18622.6666666667
"Carrots & turnips","America_Central_and_Mexico","Gross Production Value (current million US$)",70.11,75.76,78.9,74.9233333333333
"Carrots & turnips","America_Central_and_Mexico","Production",471919,465390,522017,486442
"Carrots & turnips","America_North","Area harvested",41760,40139,42185,41361.3333333333
"Carrots & turnips","America_North","Gross Production Value (current million US$)",817.31,883.85,1032.33,911.163333333333
"Carrots & turnips","America_North","Production",1685821,1756082,1719956,1720619.66666667
"Carrots & turnips","America_South_andean","Area harvested",32992.13,31519.4,31669,32060.1766666667
"Carrots & turnips","America_South_andean","Gross Production Value (current million US$)",145.34,213.54,248.05,202.31
"Carrots & turnips","America_South_andean","Production",703596,649899,665656,673050.333333333
"Carrots & turnips","America_South_temperate","Area harvested",15933.13,14693.4,15318,15314.8433333333
"Carrots & turnips","America_South_temperate","Gross Production Value (current million US$)",61.74,64.05,71.18,65.6566666666667
"Carrots & turnips","America_South_temperate","Production",444951,395453,424190,421531.333333333
"Carrots & turnips","America_South_tropical","Area harvested",36845,36278,35930,36351
"Carrots & turnips","America_South_tropical","Gross Production Value (current million US$)",408.31,532.59,547.22,496.04
"Carrots & turnips","America_South_tropical","Production",737157,714966,734611,728911.333333333
"Carrots & turnips","Asia_Central","Area harvested",46599,50953,53686,50412.6666666667
"Carrots & turnips","Asia_Central","Gross Production Value (current million US$)",221.83,240.93,330.48,264.413333333333
"Carrots & turnips","Asia_Central","Production",1798570.8,1921917,2094578,1938355.26666667
"Carrots & turnips","Asia_East","Area harvested",459519,473847,490760,474708.666666667
"Carrots & turnips","Asia_East","Gross Production Value (current million US$)",6976.37,4509.4,5358.1,5614.62333333333
"Carrots & turnips","Asia_East","Production",15939116,16384424,16960033,16427857.6666667
"Carrots & turnips","Asia_South","Area harvested",32750,34873,36613,34745.3333333333
"Carrots & turnips","Asia_South","Gross Production Value (current million US$)",16.58,18.43,25.72,20.2433333333333
"Carrots & turnips","Asia_South","Production",476935,522825,552709,517489.666666667
"Carrots & turnips","Asia_Southeast","Area harvested",29175,32265,38175,33205
"Carrots & turnips","Asia_Southeast","Gross Production Value (current million US$)",215.08,230.31,346.2,263.863333333333
"Carrots & turnips","Asia_Southeast","Production",426342,475936,594078.65,498785.55
"Carrots & turnips","Asia_West","Area harvested",68071.7,65184.5,65541.5,66265.9
"Carrots & turnips","Asia_West","Gross Production Value (current million US$)",379.25,403.53,506.61,429.796666666667
"Carrots & turnips","Asia_West","Production",1506257.4,1461243.02,1693011,1553503.80666667
"Carrots & turnips","Europe_Eastern_north","Area harvested",180671,170822,183921,178471.333333333
"Carrots & turnips","Europe_Eastern_north","Gross Production Value (current million US$)",1030.46,1089.65,1408.43,1176.18
"Carrots & turnips","Europe_Eastern_north","Production",3956550,3589650,4318088,3954762.66666667
"Carrots & turnips","Europe_Eastern_south","Area harvested",46189,43209,39405,42934.3333333333
"Carrots & turnips","Europe_Eastern_south","Gross Production Value (current million US$)",291.63,306.59,347.01,315.076666666667
"Carrots & turnips","Europe_Eastern_south","Production",795631.8,762754,809883,789422.933333333
"Carrots & turnips","Europe_Western_north","Area harvested",62157,60796,59950,60967.6666666667
"Carrots & turnips","Europe_Western_north","Gross Production Value (current million US$)",1238.57,1066.3,1283.67,1196.18
"Carrots & turnips","Europe_Western_north","Production",3005841,2976377.6,3191135,3057784.53333333
"Carrots & turnips","Europe_Western_south","Area harvested",40142,39828,35298,38422.6666666667
"Carrots & turnips","Europe_Western_south","Gross Production Value (current million US$)",718.98,620.27,673.86,671.036666666667
"Carrots & turnips","Europe_Western_south","Production",1419014,1465243.6,1579512,1487923.2
"Carrots & turnips","Mediterranean_SouthandEast","Area harvested",81664,83075,81352,82030.3333333333
"Carrots & turnips","Mediterranean_SouthandEast","Gross Production Value (current million US$)",510.92,520.87,649.88,560.556666666667
"Carrots & turnips","Mediterranean_SouthandEast","Production",1635116,1613618.82,1933633,1727455.94
"Carrots & turnips","Pacific_Region_ausnz","Area harvested",6655,7094,6032,6593.66666666667
"Carrots & turnips","Pacific_Region_ausnz","Gross Production Value (current million US$)",168.44,190.85,164.81,174.7
"Carrots & turnips","Pacific_Region_ausnz","Production",328175,335442,284571,316062.666666667
"Carrots & turnips","Pacific_Region_tropical","Area harvested",17,25,19,20.3333333333333
"Carrots & turnips","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Carrots & turnips","Pacific_Region_tropical","Production",273,405,300,326
"Cashew","Africa_Central","Area harvested",2800,2800,2800,2800
"Cashew","Africa_Central","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Africa_Central","Production",2113,1750,2085,1982.66666666667
"Cashew","Africa_East","Area harvested",30297,29837,30455,30196.3333333333
"Cashew","Africa_East","Gross Production Value (current million US$)",4.55,4.45,10.48,6.49333333333333
"Cashew","Africa_East","Production",17683,17568,20927,18726
"Cashew","Africa_Indian_Ocean_Islands","Area harvested",42938,40872,41786,41865.3333333333
"Cashew","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Africa_Indian_Ocean_Islands","Production",80587,81199,80973,80919.6666666667
"Cashew","Africa_Southern","Area harvested",159800,361890,549397,357029
"Cashew","Africa_Southern","Gross Production Value (current million US$)",22.2,29.74,50.41,34.1166666666667
"Cashew","Africa_Southern","Production",145213,172478,237155,184948.666666667
"Cashew","Africa_West","Area harvested",2292765,1928912,2081677,2101118
"Cashew","Africa_West","Gross Production Value (current million US$)",168.01,164.95,254.05,195.67
"Cashew","Africa_West","Production",1555214,1610399,1711290,1625634.33333333
"Cashew","America_Caribbean","Area harvested",7400,7411,7462,7424.33333333333
"Cashew","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
"Cashew","America_Caribbean","Production",1091,663,663,805.666666666667
"Cashew","America_Central_and_Mexico","Area harvested",7200,7487,7176,7287.66666666667
"Cashew","America_Central_and_Mexico","Gross Production Value (current million US$)",2.66,2.25,2.23,2.38
"Cashew","America_Central_and_Mexico","Production",10419,10342,10266,10342.3333333333
"Cashew","America_North","Area harvested",0,0,0,0
"Cashew","America_North","Gross Production Value (current million US$)",0,0,0,0
"Cashew","America_North","Production",0,0,0,0
"Cashew","America_South_andean","Area harvested",440,403,512,451.666666666667
"Cashew","America_South_andean","Gross Production Value (current million US$)",0.25,0.21,0.25,0.236666666666667
"Cashew","America_South_andean","Production",2535,2124,2588,2415.66666666667
"Cashew","America_South_temperate","Area harvested",0,0,0,0
"Cashew","America_South_temperate","Gross Production Value (current million US$)",0,0,0,0
"Cashew","America_South_temperate","Production",0,0,0,0
"Cashew","America_South_tropical","Area harvested",1349737,1361787,1383527,1365017
"Cashew","America_South_tropical","Gross Production Value (current million US$)",496.06,535.79,786.19,606.013333333333
"Cashew","America_South_tropical","Production",1845666,1800633,2021690,1889329.66666667
"Cashew","Asia_Central","Area harvested",0,0,0,0
"Cashew","Asia_Central","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Asia_Central","Production",0,0,0,0
"Cashew","Asia_East","Area harvested",1620,1600,1650,1623.33333333333
"Cashew","Asia_East","Gross Production Value (current million US$)",3.37,3.92,5.24,4.17666666666667
"Cashew","Asia_East","Production",590,640,720,650
"Cashew","Asia_South","Area harvested",914840,945710,976290,945613.333333333
"Cashew","Asia_South","Gross Production Value (current million US$)",633.13,575.49,645.84,618.153333333333
"Cashew","Asia_South","Production",701770,619970,681490,667743.333333333
"Cashew","Asia_Southeast","Area harvested",972626,968556,959698,966960
"Cashew","Asia_Southeast","Gross Production Value (current million US$)",967.13,1135.44,1486.42,1196.33
"Cashew","Asia_Southeast","Production",1476010,1543081,1529466,1516185.66666667
"Cashew","Asia_West","Area harvested",0,0,0,0
"Cashew","Asia_West","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Asia_West","Production",0,0,0,0
"Cashew","Europe_Eastern_north","Area harvested",0,0,0,0
"Cashew","Europe_Eastern_north","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Europe_Eastern_north","Production",0,0,0,0
"Cashew","Europe_Eastern_south","Area harvested",0,0,0,0
"Cashew","Europe_Eastern_south","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Europe_Eastern_south","Production",0,0,0,0
"Cashew","Europe_Western_north","Area harvested",0,0,0,0
"Cashew","Europe_Western_north","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Europe_Western_north","Production",0,0,0,0
"Cashew","Europe_Western_south","Area harvested",0,0,0,0
"Cashew","Europe_Western_south","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Europe_Western_south","Production",0,0,0,0
"Cashew","Mediterranean_SouthandEast","Area harvested",0,0,0,0
"Cashew","Mediterranean_SouthandEast","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Mediterranean_SouthandEast","Production",0,0,0,0
"Cashew","Pacific_Region_ausnz","Area harvested",0,0,0,0
"Cashew","Pacific_Region_ausnz","Gross Production Value (current million US$)",0,0,0,0
"Cashew","Pacific_Region_ausnz","Production",0,0,0,0
"Cashew","Pacific_Region_tropical","Area harvested",0,0,0,0
"Cashew","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
